file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0001.jpg,1372,2048,1,dra037-s01-b019-f195-i01,1957
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0002.jpg,1372,2048,2,dra037-s01-b019-f195-i01,1976
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0003.jpg,1372,2048,3,dra037-s01-b019-f195-i01,1998
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0004.jpg,1338,2048,4,dra037-s01-b019-f195-i01,1937
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0005.jpg,1372,2048,5,dra037-s01-b019-f195-i01,1981
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0006.jpg,1372,2048,6,dra037-s01-b019-f195-i01,1933
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0007.jpg,1372,2048,7,dra037-s01-b019-f195-i01,1922
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0008.jpg,1372,2048,8,dra037-s01-b019-f195-i01,1953
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0009.jpg,1313,2048,9,dra037-s01-b019-f195-i01,1941
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0010.jpg,1360,2048,10,dra037-s01-b019-f195-i01,1984
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0011.jpg,1372,2048,11,dra037-s01-b019-f195-i01,1979
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0012.jpg,1372,2048,12,dra037-s01-b019-f195-i01,1920
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0013.jpg,1372,2048,13,dra037-s01-b019-f195-i01,1927
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0014.jpg,1372,2048,14,dra037-s01-b019-f195-i01,1924
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0015.jpg,1372,2048,15,dra037-s01-b019-f195-i01,1983
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0016.jpg,1348,2048,16,dra037-s01-b019-f195-i01,1938
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0017.jpg,1367,2048,17,dra037-s01-b019-f195-i01,1913
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0018.jpg,1384,2048,18,dra037-s01-b019-f195-i01,1933
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0019.jpg,1358,2048,19,dra037-s01-b019-f195-i01,1972
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0020.jpg,1334,2048,20,dra037-s01-b019-f195-i01,1973
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0021.jpg,1372,2048,21,dra037-s01-b019-f195-i01,1930
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0022.jpg,1372,2048,22,dra037-s01-b019-f195-i01,1989
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0023.jpg,1386,2048,23,dra037-s01-b019-f195-i01,1985
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0024.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0024.jpg,1372,2048,24,dra037-s01-b019-f195-i01,1952
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0025.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0025.jpg,1355,2048,25,dra037-s01-b019-f195-i01,1971
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0026.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0026.jpg,1372,2048,26,dra037-s01-b019-f195-i01,1919
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0027.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0027.jpg,1356,2048,27,dra037-s01-b019-f195-i01,1931
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0028.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0028.jpg,1372,2048,28,dra037-s01-b019-f195-i01,1964
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0029.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0029.jpg,1372,2048,29,dra037-s01-b019-f195-i01,1996
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0030.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0030.jpg,1372,2048,30,dra037-s01-b019-f195-i01,1996
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0031.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0031.jpg,1356,2048,31,dra037-s01-b019-f195-i01,1941
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0032.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0032.jpg,1372,2048,32,dra037-s01-b019-f195-i01,1964
http://hcremacmini01.library.yale.edu/images/dra037-s01-b019-f195-i01-p0033.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b019-f195-i01-p0033.jpg,1335,2048,33,dra037-s01-b019-f195-i01,1943
