file_path,thumbnail,width,height,page_no,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0001.jpg,2048,1756,1,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0002.jpg,2048,1758,2,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0003.jpg,2048,1765,3,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0004.jpg,2048,1766,4,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0005.jpg,2048,1762,5,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0006.jpg,2048,1769,6,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0007.jpg,2048,1769,7,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0008.jpg,2048,1750,8,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0009.jpg,2048,1760,9,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0010.jpg,2048,1766,10,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0011.jpg,2048,1764,11,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0012.jpg,2048,1756,12,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0013.jpg,2048,1772,13,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0014.jpg,2048,1776,14,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0015.jpg,2048,1772,15,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0016.jpg,2048,1775,16,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0017.jpg,2048,1769,17,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0018.jpg,2048,1778,18,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0019.jpg,2048,1766,19,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0020.jpg,2048,1763,20,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0021.jpg,2048,1775,21,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i01-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i01-p0022.jpg,2048,1772,22,dra037-s01-b013-f150-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i02-p0001.jpg,1321,2048,1,dra037-s01-b013-f150-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i02-p0002.jpg,1354,2048,2,dra037-s01-b013-f150-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i02-p0003.jpg,1336,2048,3,dra037-s01-b013-f150-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i02-p0004.jpg,1343,2048,4,dra037-s01-b013-f150-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0001.jpg,2048,1755,1,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0002.jpg,2048,1751,2,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0003.jpg,2048,1754,3,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0004.jpg,2048,1755,4,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0005.jpg,2048,1754,5,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0006.jpg,2048,1752,6,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0007.jpg,2048,1766,7,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0008.jpg,2048,1760,8,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0009.jpg,2048,1756,9,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0010.jpg,2048,1769,10,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0011.jpg,2048,1759,11,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0012.jpg,2048,1766,12,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0013.jpg,2048,1760,13,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0014.jpg,2048,1757,14,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0015.jpg,2048,1764,15,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0016.jpg,2048,1754,16,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0017.jpg,2048,1759,17,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0018.jpg,2048,1767,18,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0019.jpg,2048,1773,19,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0020.jpg,2048,1759,20,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0021.jpg,2048,1755,21,dra037-s01-b013-f150-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b013-f150-i03-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b013-f150-i03-p0022.jpg,2048,1748,22,dra037-s01-b013-f150-i03
